Product_ID,Production_Date,Inspection_Result,Defect_Type,Root_Cause_Category,Supplier_ID,Shift,Inspector_ID,Rework_Required,Cost_of_Defect,First_Time_Yield
P7629,2023-06-27,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P7399,2024-06-30,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P1375,2024-01-29,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P2207,2023-12-13,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P7371,2023-05-06,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P1193,2023-11-21,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P6335,2024-01-22,Fail,Surface Crack,Material Issue,S004,C,INSP005,Yes,1412,No
P4618,2024-06-27,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P4354,2023-09-01,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P8700,2023-10-14,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P6979,2024-07-17,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P7209,2023-04-30,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P9584,2024-08-02,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P6682,2023-06-03,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P8231,2024-04-28,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P6656,2023-07-02,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P8259,2024-09-16,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P6088,2024-01-16,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P3027,2025-01-30,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P3937,2024-12-23,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P3020,2025-02-08,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P7236,2023-06-11,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P3020,2023-05-02,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P2727,2025-03-05,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P3181,2024-09-24,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P8194,2024-04-27,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P4771,2024-01-03,Fail,Misalignment,Material Issue,S001,A,INSP004,Yes,1330,No
P2842,2024-01-22,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P5143,2024-04-26,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P7479,2023-11-05,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P2751,2023-08-15,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P3936,2024-08-17,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P9941,2024-09-13,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P8153,2024-10-17,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P6460,2024-02-07,Fail,Misalignment,Human Error,S004,B,INSP001,Yes,1329,No
P8538,2024-09-02,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P8512,2024-06-30,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P1110,2023-07-25,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P7102,2023-09-17,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P1014,2024-08-08,Fail,Weld Defect,Design Flaw,S003,B,INSP005,Yes,1992,No
P6935,2024-04-29,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P8704,2023-08-25,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P5011,2024-11-19,Fail,Porosity,Machine Fault,S004,C,INSP004,Yes,1202,No
P2653,2024-11-14,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P2291,2024-10-30,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P6643,2024-02-18,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P3366,2023-05-22,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P8288,2023-08-15,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P9757,2024-07-03,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P1328,2025-02-04,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P6041,2025-02-23,Fail,Misalignment,Design Flaw,S005,A,INSP005,Yes,1999,No
P8374,2023-09-08,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P1898,2025-02-12,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8205,2024-08-03,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P5878,2023-08-14,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P3727,2023-11-20,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P7127,2023-06-26,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P9592,2024-06-05,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P8133,2024-03-13,Fail,Weld Defect,Design Flaw,S002,A,INSP003,Yes,1760,No
P2329,2023-10-11,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P5965,2023-11-11,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P6202,2024-12-28,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P8181,2025-01-11,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P1470,2024-05-18,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P3529,2023-12-05,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P5338,2024-12-17,Fail,Surface Crack,Human Error,S005,B,INSP002,Yes,1738,No
P9195,2024-03-23,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P7965,2023-08-04,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P7925,2024-05-28,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P3717,2025-02-20,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P1917,2024-08-05,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P1569,2025-01-24,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P7790,2024-06-15,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P6376,2024-06-22,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P6305,2024-01-18,Fail,Surface Crack,Material Issue,S002,B,INSP004,Yes,736,No
P5094,2024-12-11,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P8341,2025-02-21,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P6714,2023-05-17,Fail,Material Flaw,Design Flaw,S004,A,INSP003,Yes,799,No
P4132,2023-06-04,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P4896,2024-09-11,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P9067,2024-11-15,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P4225,2023-06-07,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8970,2023-05-27,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P7813,2024-03-17,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P7519,2025-03-26,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P7298,2024-08-30,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P5933,2023-08-18,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P7067,2024-10-06,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P5373,2023-12-09,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P6745,2024-04-14,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P7427,2023-05-26,Fail,Misalignment,Material Issue,S003,C,INSP005,Yes,1460,No
P8131,2024-03-27,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P4821,2024-11-24,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P5468,2023-10-31,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P2497,2024-02-26,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7257,2024-05-18,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P6722,2024-03-26,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P1365,2024-02-26,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P4283,2024-11-19,Fail,Material Flaw,Human Error,S005,B,INSP002,Yes,1927,No
P5990,2025-03-06,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P5496,2023-08-05,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P9964,2024-08-17,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P6033,2024-08-25,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P2135,2023-05-18,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P1402,2023-12-23,Fail,Surface Crack,Design Flaw,S003,B,INSP001,Yes,1804,No
P7933,2024-03-21,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P1921,2025-03-16,Fail,Weld Defect,Material Issue,S002,B,INSP001,Yes,1775,No
P4712,2023-05-23,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P1644,2024-03-25,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P2434,2024-01-28,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P2019,2024-08-19,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P8009,2024-11-25,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P8561,2024-07-29,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P7973,2023-06-14,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P7819,2024-03-25,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P1636,2024-09-03,Fail,Porosity,Supplier Defect,S003,C,INSP004,Yes,323,No
P5331,2025-01-16,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P5958,2024-02-05,Fail,Weld Defect,Material Issue,S005,C,INSP005,Yes,1877,No
P3752,2023-05-16,Fail,Weld Defect,Design Flaw,S003,C,INSP002,Yes,833,No
P6560,2024-02-29,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P8129,2024-02-12,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P3857,2024-07-12,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P5160,2024-02-21,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P6807,2023-12-27,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P7545,2023-06-21,Fail,Porosity,Human Error,S003,A,INSP005,Yes,1318,No
P3833,2023-09-13,Fail,Porosity,Supplier Defect,S003,A,INSP005,Yes,287,No
P4688,2025-03-27,Fail,Misalignment,Design Flaw,S002,A,INSP004,Yes,114,No
P1677,2024-06-17,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P1412,2024-09-08,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P8149,2025-02-25,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P6828,2023-09-02,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P8417,2023-06-03,Fail,Porosity,Machine Fault,S004,C,INSP005,Yes,414,No
P1382,2023-04-27,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P3988,2023-11-23,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P9983,2025-04-07,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P1208,2024-08-14,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P9017,2025-02-03,Fail,Misalignment,Supplier Defect,S001,B,INSP005,Yes,100,No
P7759,2024-12-01,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P7121,2023-08-23,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P2333,2025-01-28,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P9336,2023-09-18,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P5472,2023-08-03,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P8834,2023-10-23,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P5717,2025-02-23,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1093,2024-04-22,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P1261,2024-11-09,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P7602,2024-08-12,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P6023,2025-01-06,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P7292,2024-11-07,Fail,Misalignment,Machine Fault,S002,C,INSP002,Yes,1597,No
P2488,2023-05-11,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P8665,2024-01-29,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P9407,2023-09-24,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P5145,2024-06-26,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P2682,2025-03-20,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P2112,2024-04-03,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P5099,2023-06-06,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P5852,2024-03-27,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P2455,2023-10-18,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P6738,2024-04-30,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P7731,2023-05-15,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P2314,2025-01-07,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P6858,2023-07-29,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P6549,2023-05-17,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P6423,2024-06-05,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P3216,2024-09-10,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P5578,2024-04-23,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1007,2024-01-07,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P7810,2023-11-16,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P3470,2024-12-20,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P6625,2023-12-17,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P5587,2024-07-13,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P8132,2025-02-02,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P4772,2023-05-11,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P8315,2024-05-18,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P4168,2025-01-11,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P9898,2024-12-03,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P2937,2023-06-29,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P5731,2023-08-04,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P5300,2024-10-31,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P7341,2024-03-21,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P6239,2023-04-28,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P4678,2023-11-15,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P4618,2024-10-12,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P3928,2024-01-03,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P9989,2024-02-23,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P7064,2023-06-19,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P8825,2025-04-03,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P4688,2023-05-21,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P7838,2023-11-12,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P7377,2025-01-22,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P5415,2024-08-18,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P5630,2024-04-28,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P1932,2025-02-24,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1551,2023-08-28,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P1743,2023-11-05,Fail,Surface Crack,Supplier Defect,S003,C,INSP002,Yes,187,No
P9981,2023-07-29,Fail,Weld Defect,Human Error,S003,B,INSP002,Yes,1599,No
P1243,2025-04-13,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P3398,2023-11-04,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P5363,2024-02-05,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P4230,2024-02-27,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P8596,2024-03-09,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P4045,2023-11-12,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P5839,2025-02-05,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P4266,2023-08-14,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1671,2024-02-01,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P8778,2023-06-06,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P3857,2024-04-19,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1996,2023-08-04,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P7461,2024-06-09,Fail,Porosity,Material Issue,S001,B,INSP001,Yes,756,No
P9815,2024-07-16,Fail,Material Flaw,Design Flaw,S001,B,INSP005,Yes,1297,No
P3676,2025-01-19,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P3041,2023-07-30,Fail,Weld Defect,Material Issue,S003,C,INSP003,Yes,1470,No
P3925,2024-10-25,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P7558,2023-07-28,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P3568,2025-04-13,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P9097,2023-10-17,Fail,Material Flaw,Supplier Defect,S004,A,INSP005,Yes,280,No
P3892,2024-10-26,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P9998,2024-03-23,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P8123,2023-06-03,Fail,Surface Crack,Human Error,S005,C,INSP002,Yes,1567,No
P7327,2024-03-13,Fail,Porosity,Material Issue,S003,C,INSP004,Yes,905,No
P1240,2024-04-16,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P8371,2025-01-20,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P8762,2023-12-04,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P3189,2025-01-30,Fail,Porosity,Machine Fault,S004,A,INSP004,Yes,1457,No
P5271,2024-11-15,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7460,2024-08-31,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P3747,2023-09-04,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8666,2024-02-08,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P7137,2024-07-10,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P8104,2023-06-24,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P2307,2023-09-16,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P4604,2023-09-06,Fail,Porosity,Human Error,S001,B,INSP003,Yes,1419,No
P8654,2025-03-16,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P5502,2024-08-16,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P9087,2025-02-12,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P2573,2023-07-26,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P1889,2024-11-03,Fail,Porosity,Machine Fault,S005,B,INSP005,Yes,1589,No
P5590,2024-05-25,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P6462,2025-01-16,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P8150,2023-11-25,Fail,Material Flaw,Machine Fault,S005,C,INSP003,Yes,1103,No
P8201,2024-04-21,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P4665,2024-07-23,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P1261,2023-05-13,Fail,Surface Crack,Machine Fault,S002,C,INSP001,Yes,1834,No
P6730,2023-06-03,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P6747,2024-02-02,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P2164,2023-12-24,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P2485,2024-09-13,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P5818,2023-10-11,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P2104,2023-11-15,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P4009,2023-09-20,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P1901,2024-10-02,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P7367,2023-08-01,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P9009,2024-02-13,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P3892,2023-11-23,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P2390,2023-07-25,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P8836,2024-01-24,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P8212,2023-12-07,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P6315,2024-07-12,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P1051,2025-03-29,Fail,Misalignment,Design Flaw,S004,C,INSP001,Yes,937,No
P8171,2023-07-27,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P4538,2025-04-14,Fail,Surface Crack,Supplier Defect,S004,B,INSP003,Yes,1165,No
P2822,2024-09-03,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P4499,2025-01-16,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P8211,2023-05-19,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P9991,2024-08-13,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P1625,2023-05-11,Fail,Porosity,Machine Fault,S001,C,INSP004,Yes,1684,No
P3992,2025-01-23,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8619,2023-05-05,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P3379,2025-03-19,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P1071,2024-06-03,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P8492,2024-01-17,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P5817,2023-07-15,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P3040,2025-03-03,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P2450,2024-12-02,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P3304,2024-02-09,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P9141,2023-09-03,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P8101,2024-11-04,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P3417,2023-07-31,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P1718,2024-02-02,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P3530,2024-03-10,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P2395,2023-05-17,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P9937,2024-06-07,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P8769,2024-03-02,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P7084,2025-01-30,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P3761,2024-07-07,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P6294,2024-04-01,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P6620,2025-02-12,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P8655,2023-07-30,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P1415,2025-02-08,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9717,2024-06-26,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8636,2024-02-11,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P9625,2024-09-22,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P3775,2024-04-21,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P2143,2024-11-20,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P3015,2024-05-11,Fail,Porosity,Human Error,S003,B,INSP005,Yes,1298,No
P6850,2024-12-05,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P4236,2023-08-05,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P4771,2024-01-02,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P7441,2024-05-31,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P4457,2023-09-27,Fail,Material Flaw,Supplier Defect,S004,C,INSP004,Yes,1801,No
P7647,2023-10-10,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P6203,2023-05-20,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P7398,2023-12-08,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P3855,2024-03-22,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P7361,2024-08-26,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P3026,2024-09-23,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P7738,2023-04-21,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P4775,2024-03-25,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P3926,2024-06-04,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P8501,2024-11-27,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P2013,2024-09-29,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P1828,2023-05-20,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P4281,2024-03-14,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P1878,2024-08-25,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P5245,2024-07-01,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P5612,2023-12-01,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P2073,2023-07-12,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P6856,2024-08-11,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P6489,2023-09-18,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P2021,2025-04-06,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P3733,2024-07-29,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P3438,2023-10-26,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P6850,2023-05-29,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P7802,2023-09-08,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P3768,2024-11-03,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P9507,2025-01-10,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P3681,2024-10-25,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P5533,2023-10-08,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P7507,2024-12-13,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P8066,2024-08-28,Fail,Surface Crack,Supplier Defect,S001,B,INSP002,Yes,352,No
P8362,2023-12-19,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P7716,2024-12-29,Fail,Material Flaw,Machine Fault,S003,A,INSP005,Yes,818,No
P1512,2024-12-20,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
